year,month,day,hour,open_AAPL,high_AAPL,low_AAPL,close_AAPL,volume_AAPL,open_MSFT,high_MSFT,low_MSFT,close_MSFT,volume_MSFT,open_AMZN,high_AMZN,low_AMZN,close_AMZN,volume_AMZN,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,volume_GOOGL,open_META,high_META,low_META,close_META,volume_META,open_BRK.B,high_BRK.B,low_BRK.B,close_BRK.B,volume_BRK.B,open_JNJ,high_JNJ,low_JNJ,close_JNJ,volume_JNJ,open_V,high_V,low_V,close_V,volume_V,open_PG,high_PG,low_PG,close_PG,volume_PG,open_JPM,high_JPM,low_JPM,close_JPM,volume_JPM,open_TSLA,high_TSLA,low_TSLA,close_TSLA,volume_TSLA,open_NVDA,high_NVDA,low_NVDA,close_NVDA,volume_NVDA,open_WMT,high_WMT,low_WMT,close_WMT,volume_WMT,open_DIS,high_DIS,low_DIS,close_DIS,volume_DIS,open_HD,high_HD,low_HD,close_HD,volume_HD,open_VZ,high_VZ,low_VZ,close_VZ,volume_VZ,open_KO,high_KO,low_KO,close_KO,volume_KO,open_PEP,high_PEP,low_PEP,close_PEP,volume_PEP,open_INTC,high_INTC,low_INTC,close_INTC,volume_INTC,open_PFE,high_PFE,low_PFE,close_PFE,volume_PFE
2019.0,6.0,25.0,12.0,49.435,49.5225,48.8375,48.92,2264459.0,134.89999,134.95,132.73,133.17999,13566623.0,94.6,94.863,93.7505,93.9795,56956.0,54.7865,54.9,54.3,54.3135,28531.0,190.0,190.05,188.19,188.60001,6009885.0,207.99001,208.47501,207.64999,208.42999,1278212.0,143.98,144.46001,143.75,144.39,2819059.0,172.99001,173.13,170.59,171.03,2664351.0,112.37,112.38,111.38,112.045,2706810.0,108.79,108.905,107.97,108.18,6298344.0,14.72872,14.83761,14.64787,14.726,171765.0,38.6,38.7375,37.8675,37.95605,724718.0,37.07667,37.08,36.8,36.89,843904.0,140.00999,140.2,139.22,140.03,3611092.0,206.14,206.47,204.2,204.9931,1470374.0,58.1,58.18,57.92,58.15,3850996.0,51.95,52.0,51.64,51.96,4313320.0,134.25999,134.27,133.53999,134.02,1491991.0,47.475,47.535,46.88,46.97,6228389.0,41.75522,41.79317,41.58918,41.68406,8236194.0
2019.0,6.0,25.0,16.0,48.9175,49.05,48.8225,48.8925,703082.0,133.17,133.63,132.91,133.42999,4321776.0,93.9995,94.037,93.621,93.932,20618.0,54.349,54.446,54.22999,54.399,12818.0,188.60001,188.99001,188.13,188.84,1577467.0,208.41,208.48,207.97,208.14999,552881.0,144.39999,144.55499,144.11,144.25999,1089405.0,171.00999,171.39999,170.86,171.25999,908564.0,112.04,112.05,111.735,111.75,844204.0,108.175,108.27,107.74,107.78,2216815.0,14.724,14.732,14.63933,14.65133,38717.0,37.95,38.02395,37.85,37.87,182099.0,36.88667,36.92667,36.82333,36.90667,282158.0,140.02499,140.41,139.72,139.91,2041315.0,204.97,205.035,204.42999,204.78,426996.0,58.15,58.17,57.925,58.0,1577691.0,51.96,51.975,51.76,51.76,1972624.0,134.00999,134.09,133.78999,133.82001,595395.0,46.9757,47.08,46.8,46.87,3345758.0,41.6888,41.69829,41.537,41.537,2796726.0
2019.0,6.0,26.0,8.0,49.4425,50.2475,49.3375,50.02163,2789982.0,134.35001,135.74001,134.35001,135.08,8657504.0,94.624,95.19,94.5555,94.7926,54271.0,54.55,54.756,54.16575,54.22,27940.0,189.53999,190.75999,188.58,189.5199,5390453.0,208.28,210.0,208.21001,209.69,992398.0,143.85001,143.85001,140.75999,142.00999,2229114.0,171.39,172.39,171.14,172.16,1478539.0,111.39,111.44,109.685,109.93,2072802.0,108.3,109.3,108.16,109.21,3633692.0,14.68733,15.14867,14.58667,14.80467,292663.0,39.1525,40.345,39.0225,40.1325,1918133.0,36.95,37.025,36.7,36.84333,481157.0,140.36,140.74001,139.7,140.14,2425874.0,205.34,206.09,204.64999,206.09,673659.0,58.17,58.22,57.57,57.575,3637876.0,51.52,51.64,51.185,51.32,2418610.0,133.06,133.77,132.89,133.17999,1960512.0,47.65,48.48,47.56,48.24,8008691.0,41.44213,41.55598,40.7353,40.90133,6638728.0
2019.0,6.0,26.0,12.0,50.02535,50.23,49.8225,49.99,2405046.0,135.095,135.12,133.60001,133.98,8260120.0,94.8065,94.8625,94.366,94.73974,34316.0,54.23168,54.236,53.68436,53.883,33471.0,189.505,189.52,187.31,187.759,4300082.0,209.69,209.7,208.34,208.83,1501786.0,142.0069,142.75999,141.405,141.71001,2326672.0,172.155,172.17,170.8176,171.45,1711097.0,109.92,110.28,109.66,109.765,1995666.0,109.21,109.31,108.37,108.49,3773843.0,14.804,14.88,14.54,14.58347,216262.0,40.13,40.43,39.75777,39.8,1189174.0,36.84333,36.93,36.77667,36.79333,411830.0,140.155,140.19,139.51089,140.0,2647541.0,206.0648,207.32001,205.72,207.0341,1084203.0,57.57,57.64,57.1,57.165,5397022.0,51.32,51.38,51.085,51.225,3041361.0,133.17999,133.37,132.35001,132.66,1501992.0,48.245,48.47,48.17,48.235,6888603.0,40.89279,41.39943,40.32258,40.68785,21326800.0
2019.0,6.0,26.0,16.0,49.99,50.05,49.9425,49.95,585275.0,133.985,134.22501,133.83,133.92,1872005.0,94.743,95.08174,94.731,94.8875,15611.0,53.866,54.0585,53.8595,54.036,13278.0,187.75,187.9899,187.39999,187.60001,1409784.0,208.83,208.89,208.5,208.52,415550.0,141.69,142.03011,141.59,141.84,1012743.0,171.44,171.66,171.02,171.08,845074.0,109.76,110.055,109.725,109.74,879638.0,108.48,108.63,108.45,108.48,1104466.0,14.58,14.636,14.55333,14.612,45974.0,39.795,39.9,39.765,39.8125,285408.0,36.79,36.84333,36.72333,36.72333,182406.0,140.00999,140.45,139.98,140.39,1086963.0,207.00999,207.06,206.44,206.47,423253.0,57.165,57.19,56.92,57.0,2014482.0,51.215,51.28,51.12,51.13,1641836.0,132.66,132.82001,132.3,132.32001,572020.0,48.23,48.3,48.18,48.18,2923898.0,40.6926,40.96774,40.65465,40.78748,5295684.0
2019.0,6.0,27.0,8.0,50.0725,50.3925,49.98,50.02988,1987425.0,134.14,134.71001,133.50999,133.69,5782857.0,95.1,95.55,94.9625,95.188,44135.0,54.3375,54.42325,53.9905,54.0935,17895.0,189.88,189.95,188.27,188.53999,4087355.0,208.97,211.45,208.81,210.84,1278780.0,142.23,142.5,140.72,140.81,1253474.0,172.12,172.39999,170.53,170.53,1234530.0,109.92,110.1,109.29,109.9766,1165449.0,108.84,109.55,108.44,108.95,3721936.0,14.63,14.79067,14.49,14.65768,193776.0,40.6775,41.0,40.315,40.48,1372447.0,36.68667,36.83667,36.28687,36.5,743088.0,141.0,141.74001,138.92,139.31689,2338220.0,207.61,207.69,206.03,206.60001,601717.0,57.16,57.26,56.85,57.055,2662777.0,51.29,51.4,51.04,51.08,2736486.0,132.25,132.44,131.38,131.86,1174452.0,48.15,48.42,47.33,47.445,8021856.0,40.81594,41.30455,40.80645,41.2334,4942203.0
2019.0,6.0,27.0,12.0,50.0325,50.1,49.8925,50.00312,1521568.0,133.7,134.48,133.58,134.25,5589087.0,95.2,95.562,94.902,95.32184,42212.0,54.0595,54.2495,54.0,54.01725,20880.0,188.52,189.64,188.28,188.96001,3957671.0,210.81,212.46001,210.67,212.41,1681956.0,140.8,141.27,140.61,140.98,1719074.0,170.53,171.27901,170.32001,171.11,1728394.0,109.97,110.27,109.74,109.84,1173775.0,108.95,109.38,108.625,108.75,4254638.0,14.65,14.84,14.566,14.81667,167100.0,40.48,40.96375,40.3325,40.9125,930284.0,36.5,36.74,36.48667,36.72333,440369.0,139.31,140.27499,139.24001,139.78,2077090.0,206.6096,208.0,206.55141,206.92,833028.0,57.055,57.37,57.01,57.205,2643218.0,51.085,51.25,50.965,51.0,2778036.0,131.88,132.17,131.52,131.58501,1233550.0,47.44,47.58,47.24,47.34,9132492.0,41.2334,41.28083,41.11954,41.2334,5942070.0
2019.0,6.0,27.0,16.0,50.0025,50.0175,49.91813,49.94173,415595.0,134.25999,134.34,134.00999,134.24001,1844397.0,95.3334,95.344,95.2055,95.284,10008.0,54.0245,54.042,53.7925,53.8975,13234.0,188.95,189.61,188.8439,189.5405,1570874.0,212.39,212.53999,212.11,212.21001,796770.0,140.99001,141.14,140.88,140.92,741581.0,171.11,171.33,170.92999,171.22,605600.0,109.83,110.07,109.735,109.91,565034.0,108.75,109.04,108.735,108.865,1542477.0,14.80733,14.85467,14.78898,14.84933,39416.0,40.915,40.9394,40.8075,40.85,295907.0,36.71833,36.78,36.70667,36.73333,177922.0,139.77,139.77,139.3,139.325,1034037.0,206.89999,207.495,206.88,207.11,302786.0,57.2,57.34,57.19,57.33,1285379.0,51.0,51.2,50.975,51.125,2008775.0,131.58,131.85001,131.38499,131.77,602742.0,47.34,47.55,47.295,47.5,3286204.0,41.2334,41.32827,41.21442,41.24289,3388125.0
2019.0,6.0,28.0,8.0,49.67,49.87375,49.2625,49.4925,1815814.0,134.57001,134.60001,133.35001,133.46001,4430401.0,95.455,95.647,94.9,95.1465,35850.0,53.8615,53.9845,53.69,53.935,18785.0,190.55,191.89999,189.94,191.81,4055135.0,213.0,213.33,211.32001,211.56,891532.0,140.74001,141.10001,138.87,139.2296,1733886.0,171.96001,172.00999,170.5405,171.14999,1206288.0,111.86,111.96,109.98,110.16,1970508.0,111.04,112.43,110.9,111.6,6063460.0,14.73267,14.98867,14.72,14.81003,165742.0,41.25,41.3425,40.605,40.925,1015880.0,36.85,37.16833,36.78333,37.02,585964.0,139.41,139.82001,138.66,138.825,2001314.0,207.77,209.0,207.39,207.834,767488.0,57.22,57.43,57.12,57.15,1824190.0,51.27,51.4,51.06,51.14,2196247.0,132.28,132.41,130.91499,131.08,1077872.0,47.77,48.2,47.68,47.985,6747560.0,41.22391,41.47533,40.85389,41.28083,7612036.0
2019.0,6.0,28.0,12.0,49.4925,49.85,49.28,49.3425,2215227.0,133.465,134.17,133.19,133.235,6495495.0,95.1327,95.308,94.2125,94.332,54215.0,53.925,54.02975,53.70975,53.772,25219.0,191.81,192.58,191.44,192.0,5715928.0,211.55,212.60001,211.53,212.0,961114.0,139.23,139.31,138.50999,138.56,2049863.0,171.145,172.11,171.12,171.41,1909473.0,110.155,110.29,109.02,109.14,2280352.0,111.59,112.16,111.11,111.11,4788850.0,14.80733,15.01133,14.7805,14.97033,165666.0,40.9225,41.22,40.8825,41.0425,746416.0,37.01833,37.1,36.81333,36.83833,454077.0,138.815,139.55499,138.61,139.32001,2570812.0,207.78999,208.95,207.71001,208.45,1254206.0,57.1558,57.185,56.83,56.9,3501731.0,51.14,51.2,50.52,50.96,4164838.0,131.07001,131.67,130.75999,131.09,1398559.0,47.98,48.04,47.8,47.9644,7199838.0,41.28083,41.3852,40.77324,40.82448,8800191.0
2019.0,6.0,28.0,16.0,49.34125,49.5075,49.3025,49.48,1014023.0,133.24001,134.19,133.16,133.87,5418354.0,94.33071,94.564,94.2,94.4915,29189.0,53.772,54.1395,53.741,54.107,15612.0,191.97,193.2,191.825,192.98,3012445.0,212.005,212.86,211.75999,212.44,0.0,138.55,139.35001,138.505,139.34,1264528.0,171.39999,172.64,171.23981,172.63,809755.0,109.14,109.61,109.065,109.46,1495572.0,111.12,112.0,111.1,111.77,2628803.0,14.97067,14.98333,14.85533,14.89733,70300.0,41.0425,41.0675,40.9575,41.05,274496.0,36.83833,36.85333,36.74667,36.84667,233558.0,139.32001,140.14,139.28,139.94,1448170.0,208.44,208.85001,208.03,208.06,899122.0,56.903,57.21,56.87,57.13,2224437.0,50.955,51.01,50.85,50.99,1468337.0,131.105,131.215,130.84,131.05,717389.0,47.9674,48.005,47.76,47.87,4065659.0,40.82543,41.20493,40.79696,41.11006,0.0
2019.0,7.0,1.0,8.0,50.7925,51.1225,50.575,50.585,3194122.0,136.63,136.7,135.7,135.855,8160632.0,96.149,96.491,95.90342,96.03134,86930.0,55.052,55.4295,54.7945,54.884,34733.0,195.21001,195.28,193.14999,193.31,6428338.0,214.25,215.21001,213.81,214.5098,1261542.0,140.2,140.25999,139.42,139.44,1712342.0,175.33,175.53999,172.74001,172.97501,2448216.0,109.92,110.7,109.61,110.335,2152443.0,113.23,114.52,113.08,113.45,4876189.0,15.34733,15.53997,15.20267,15.20893,305515.0,43.1425,43.4875,41.885,41.89898,1993828.0,37.1,37.32333,36.8211,36.84667,502922.0,140.45,141.37,139.22,140.97,2806593.0,209.7,212.31,209.7,209.94,1271602.0,57.42,57.42,56.75,56.86,4348076.0,51.07,51.52,50.78,51.52,3239113.0,131.99001,132.28999,131.22031,132.03999,1121208.0,49.29,49.45,48.14,48.21,11136226.0,41.28083,41.62239,41.1148,41.57495,5651677.0
2019.0,7.0,1.0,12.0,50.5875,50.6775,50.1625,50.3675,2344560.0,135.86,136.19,134.97,135.41,8086419.0,96.0465,96.2425,95.733,96.019,46034.0,54.902,55.12,54.7665,55.01525,18123.0,193.36,193.7995,191.94,193.64999,4939983.0,214.52,215.19,213.21001,213.97,1172513.0,139.455,139.69,138.72,139.11,1955457.0,172.99001,174.03,172.99001,173.895,2077326.0,110.34,110.62,109.815,110.135,2357790.0,113.46,113.785,113.1348,113.685,4039921.0,15.20667,15.324,15.08533,15.14726,189758.0,41.9,42.015,41.165,41.49,1837259.0,36.84667,36.88333,36.67333,36.73,715324.0,140.98,141.95,140.89,141.28999,3663132.0,209.96001,210.62,208.17,209.63,1573964.0,56.86,57.0,56.6,56.63,4515089.0,51.51,51.59,51.225,51.38,3519048.0,132.03,132.11501,131.07001,131.355,1237775.0,48.21,48.35,47.745,47.935,9178886.0,41.58444,41.63188,41.31878,41.45636,6319139.0
2019.0,7.0,1.0,16.0,50.37,50.4825,50.3,50.3425,602852.0,135.42,135.75,135.3828,135.47,2390902.0,96.02425,96.2045,95.975,96.02,17049.0,54.997,55.1275,54.9345,54.9425,7061.0,193.6543,193.83,192.91,192.94,1543284.0,213.98,214.8,213.96001,214.50999,496413.0,139.11,139.46001,139.11,139.161,685214.0,173.89999,174.03,173.75,173.78,665720.0,110.14,110.69,110.08,110.4,934076.0,113.6855,113.91,113.61,113.61,1697840.0,15.15,15.166,15.12728,15.14733,31595.0,41.49375,41.605,41.39,41.5275,392629.0,36.73,36.88333,36.73,36.84833,282265.0,141.28999,141.82001,141.28999,141.46001,1148656.0,209.61501,210.42999,209.61501,210.17999,605255.0,56.635,56.8072,56.6,56.605,1792497.0,51.385,51.63,51.37,51.545,1843690.0,131.36,132.03,131.30499,131.78999,512803.0,47.94,48.05,47.92,48.025,3360263.0,41.45645,41.57495,41.45161,41.4611,1677064.0
2019.0,7.0,2.0,8.0,50.3525,50.78307,50.34,50.6475,1715553.0,136.12,136.16,135.34,136.07001,4870164.0,95.969,96.025,95.3315,95.55,48166.0,55.2415,55.468,55.02675,55.339,17087.0,193.0,194.84,192.71001,194.22,3755506.0,214.38,215.59,213.78999,214.53999,828327.0,139.22,139.98,138.69,139.231,1428519.0,174.10001,174.59,173.3,174.53,1696858.0,110.61,111.19,110.4,110.82,2083627.0,113.51,114.2,113.35,113.6,3640540.0,15.25933,15.27667,14.86133,14.92867,238528.0,41.375,41.58733,40.815,41.15625,1013033.0,36.94333,37.16333,36.78,37.01667,420101.0,141.39999,142.83,141.2697,142.41,2392647.0,210.24001,210.25999,208.7,209.75999,849438.0,56.88,57.86,56.81,57.745,4518059.0,51.78,52.05,51.55,51.9,2450848.0,132.09,132.64999,131.92,132.10001,827725.0,47.91,48.22,47.69,48.095,5219250.0,41.44213,41.90228,41.42315,41.71727,4541548.0
2019.0,7.0,2.0,12.0,50.64875,50.65125,50.42245,50.6175,1827180.0,136.07001,136.315,135.62,136.22,6119544.0,95.54,96.284,95.342,96.2675,52196.0,55.32067,55.59,54.9835,55.5715,20814.0,194.25,194.7,192.99001,194.59,3206539.0,214.52,214.82001,213.39999,214.075,1275827.0,139.25999,139.67999,139.12,139.36,1582681.0,174.53,175.22,173.72501,175.14999,1897444.0,110.83,111.26,110.285,111.225,2577817.0,113.61,113.91,113.22,113.57,4242360.0,14.92733,14.996,14.81467,14.9296,190583.0,41.16317,41.2125,40.425,40.525,1056915.0,37.01833,37.19,36.895,37.1,530014.0,142.405,142.86,142.10001,142.4606,3136716.0,209.744,209.75999,208.46001,209.33,1279110.0,57.745,58.15,57.52,58.145,4078172.0,51.9,51.94,51.58,51.85,3032267.0,132.0979,132.28,131.35001,132.19501,1387377.0,48.0921,48.14,47.69,48.045,6369209.0,41.71727,41.86433,41.52277,41.82637,5214772.0
