year,month,day,hour,open_AAPL,high_AAPL,low_AAPL,close_AAPL,volume_AAPL,open_MSFT,high_MSFT,low_MSFT,close_MSFT,volume_MSFT,open_AMZN,high_AMZN,low_AMZN,close_AMZN,volume_AMZN,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,volume_GOOGL,open_META,high_META,low_META,close_META,volume_META,open_BRK.B,high_BRK.B,low_BRK.B,close_BRK.B,volume_BRK.B,open_JNJ,high_JNJ,low_JNJ,close_JNJ,volume_JNJ,open_V,high_V,low_V,close_V,volume_V,open_PG,high_PG,low_PG,close_PG,volume_PG,open_JPM,high_JPM,low_JPM,close_JPM,volume_JPM,open_TSLA,high_TSLA,low_TSLA,close_TSLA,volume_TSLA,open_NVDA,high_NVDA,low_NVDA,close_NVDA,volume_NVDA,open_WMT,high_WMT,low_WMT,close_WMT,volume_WMT,open_DIS,high_DIS,low_DIS,close_DIS,volume_DIS,open_HD,high_HD,low_HD,close_HD,volume_HD,open_VZ,high_VZ,low_VZ,close_VZ,volume_VZ,open_KO,high_KO,low_KO,close_KO,volume_KO,open_PEP,high_PEP,low_PEP,close_PEP,volume_PEP,open_INTC,high_INTC,low_INTC,close_INTC,volume_INTC,open_PFE,high_PFE,low_PFE,close_PFE,volume_PFE
2020.0,11.0,17.0,13.0,120.475,120.61,119.32,119.38,21573582.0,215.92709,216.07001,214.08,214.47,8836283.0,158.25,158.29987,156.76891,156.8095,44037.0,88.7765,88.8,87.9745,88.083,18313.0,277.06,277.345,274.70999,274.98999,4128252.0,234.13,234.47,232.3,233.21001,1642725.0,149.92999,150.21001,149.28999,149.36,2473158.0,211.75,212.09,210.48,210.715,2124058.0,143.08,143.13,141.78999,141.78999,1912433.0,115.4,116.16,115.32,116.14,3720285.0,149.26666,149.33333,146.0268,147.20333,3386647.0,134.11749,134.75,133.175,134.2225,607341.0,50.58333,50.63333,49.77667,49.77667,1274787.0,144.42,144.67,143.7,144.53999,2735082.0,270.97,272.84,270.54999,272.51999,2432274.0,60.725,61.02,60.61,60.76,4495331.0,53.475,53.75,53.425,53.72,4666454.0,145.46001,146.10001,145.0,145.24001,991826.0,45.905,45.9284,45.43,45.53,12531620.0,36.165,36.27,35.82,36.04,15687594.0
2020.0,11.0,18.0,9.0,118.605,119.82,118.24,119.26,41833407.0,213.7265,215.17,211.88,212.27,15378897.0,156.7,157.0,155.5365,155.94449,83687.0,87.81,88.25,87.2505,87.72075,22016.0,273.89999,277.375,273.4198,274.26001,6315123.0,234.06,234.476,231.7,232.2092,2266754.0,149.19,149.75999,148.38,148.55,2761968.0,209.795,211.09,208.67,209.67,2906580.0,141.89,142.10001,140.7,140.78,2415802.0,117.46,118.59,116.8,117.155,7227211.0,149.43333,162.66667,147.83336,161.22384,16503563.0,134.6525,135.66,131.85001,134.82124,1449512.0,49.945,50.55667,49.68333,49.95333,1647411.0,144.24001,145.47,143.35001,144.42999,4549819.0,270.3006,275.38,269.0,272.05499,2813213.0,60.99,61.1,60.62,60.62,4418611.0,53.74,54.02,53.05,53.175,6423775.0,145.53999,146.56,144.59,144.74001,1594845.0,45.55,45.68,45.11,45.495,17946522.0,36.9,37.42,36.47,36.568,44605017.0
2020.0,11.0,18.0,13.0,119.26,119.62,118.0,118.03,24655526.0,212.28,213.2,210.92999,210.97,8216786.0,155.91625,156.986,155.255,155.273,49781.0,87.67616,87.7185,87.0,87.032,16000.0,274.20999,275.10999,271.84,271.85001,3939099.0,232.16,232.4664,230.00999,230.03,1519769.0,148.5421,148.73,147.39,147.39999,1883789.0,209.62,209.82001,207.69,207.88499,2026882.0,140.78999,141.11,139.67999,139.67999,1875676.0,117.14,117.3917,115.2,115.25,3499223.0,161.2,165.33333,160.29333,162.16166,8750470.0,134.82249,136.05499,134.0275,134.28751,941192.0,49.94,50.2,49.69333,49.71333,796396.0,144.425,145.37601,143.735,143.89999,3206141.0,272.06,273.44989,269.63,269.89999,1681451.0,60.63,60.72,60.3,60.32,4883660.0,53.175,53.34,52.57,52.61,5486087.0,144.74001,145.05,143.31,143.38,1135708.0,45.49,45.53,45.04,45.06,9773956.0,36.57,36.7,36.3,36.31,14922341.0
2020.0,11.0,19.0,9.0,117.7,118.38,116.81,117.785,46211435.0,211.3705,212.60001,209.92999,211.48,14600635.0,155.2735,156.25,154.04663,155.6655,96348.0,86.6615,87.6205,86.501,87.3665,23345.0,270.76999,273.47,269.19,271.98001,7953537.0,228.75999,229.97,227.63,228.11,2282655.0,146.81,147.42999,145.5869,146.36,3813220.0,207.14,208.5899,205.53,207.39,2307136.0,139.87,140.11501,138.44701,139.015,2713636.0,113.98,115.13,113.56,114.7208,5903282.0,164.0,169.53707,162.53334,165.84,15290222.0,132.1275,134.3475,131.0,133.9875,2469280.0,49.82333,50.64667,49.77334,50.48,1183106.0,142.61,143.29961,141.7,141.97009,4779575.0,270.39001,272.38,268.76999,269.87,1937308.0,60.3,60.4,59.9,60.065,6009366.0,52.43,52.805,51.95,52.75,8649615.0,142.84,143.60001,142.35001,143.13,1459951.0,44.92,45.315,44.7,45.295,16570677.0,36.62,36.63,35.86,36.015,28100769.0
2020.0,11.0,19.0,13.0,117.78,119.04,117.75,118.639,20983550.0,211.47,212.99001,211.31,212.42,5649356.0,155.602,156.25,155.435,155.7205,37963.0,87.38675,88.1745,87.35525,87.9285,18632.0,271.98001,273.42999,271.56,272.94,3220373.0,228.10001,229.87,227.68469,229.67999,1585396.0,146.37,147.36,146.22,147.03,2251273.0,207.39999,208.73,207.27,207.57001,1461882.0,139.05,139.97,138.89999,139.5493,1291500.0,114.7367,115.82,114.45,115.58,3071645.0,165.84,168.09667,164.96,166.31333,4962503.0,134.00375,134.8575,133.9225,134.465,928178.0,50.474,50.81667,50.41334,50.72307,635781.0,141.98,143.03,141.7,141.72,3164725.0,269.84,271.57001,269.69501,271.10001,1174715.0,60.07,60.24,60.0,60.215,3839097.0,52.75,53.23,52.59,53.14,6142040.0,143.145,143.7,142.9538,143.32001,1957285.0,45.295,45.67,45.26,45.62,8472306.0,36.01,36.3,35.99,36.18,11843856.0
2020.0,11.0,20.0,9.0,118.63,118.77,117.84,118.11,42288431.0,212.08,213.285,211.35001,212.13,10648083.0,155.7,156.64449,154.9725,156.121,90186.0,88.0,88.41813,87.521,87.75,27913.0,272.48999,272.53,269.92001,271.73001,10865371.0,229.05,229.72,226.771,227.75,1888592.0,147.00999,147.94,146.37,146.88,2980844.0,207.08,207.36,204.74001,205.27,3543124.0,139.53,140.35001,138.63,139.67,2063451.0,114.905,115.65,114.09,114.64,7314097.0,165.96334,167.5,163.05,164.33333,7701863.0,134.53337,134.94498,131.78999,133.2589,1202284.0,50.48,50.92,50.19333,50.55333,1150109.0,141.71001,142.61,141.17999,141.44,3953919.0,271.56,272.3569,268.88,269.76001,2007139.0,60.16,60.33,60.0,60.12,4898448.0,53.19,53.25,52.77,52.97,7216972.0,143.71001,144.6366,143.00999,144.31,1366174.0,45.63,45.88,45.515,45.595,10386275.0,36.7,37.31,36.44,36.86,39616160.0
2020.0,11.0,20.0,13.0,118.115,118.195,117.29,117.32,22900980.0,212.1283,212.52499,210.05,210.345,7267593.0,156.12725,156.37524,154.93,154.97,53105.0,87.812,87.909,86.75,86.819,30129.0,271.72,273.0,269.41,269.625,4426672.0,227.7,228.155,226.82001,227.00999,1137092.0,146.8793,146.96001,146.14,146.45,2335998.0,205.25999,205.89999,203.80499,203.92,2136853.0,139.67,140.20799,139.24001,139.28999,1434882.0,114.635,115.01,114.29,114.6,3750851.0,164.31333,164.87333,163.02013,163.14667,2755051.0,133.255,133.26253,130.64999,130.795,812321.0,50.55066,50.55066,49.93667,50.09666,985974.0,141.45,141.74001,140.89,141.10001,3188250.0,269.72,270.5,268.91,269.88,1105002.0,60.125,60.1581,59.945,60.04,5912292.0,52.96,52.965,52.59,52.68,5383676.0,144.3266,144.48,143.23,143.42,1381182.0,45.6,45.72,45.33,45.39,7671915.0,36.851,36.86,36.635,36.705,14913015.0
2020.0,11.0,23.0,9.0,117.14,117.62,113.8,114.995,75685682.0,210.97501,212.28999,208.16,209.94,12657639.0,155.9,156.98726,153.273,154.93625,159275.0,87.0005,87.2995,85.509,86.314,31883.0,270.76001,270.89499,264.53,268.01001,13606308.0,229.30499,230.5,228.0442,228.78751,1702727.0,146.0,146.0,143.56,143.58,3585774.0,204.97,208.77,204.97,207.5,2848106.0,139.32001,139.95,137.89999,138.00999,2148720.0,116.5,117.37,115.5731,117.165,6768935.0,167.82693,175.04997,167.26334,173.68833,11787385.0,131.7113,133.825,130.155,131.96753,1439364.0,50.17667,50.46666,49.7915,49.97,1124788.0,142.23,145.10001,141.7,144.96001,4166327.0,270.17999,273.689,269.54999,271.43091,1638161.0,60.04,60.365,60.0,60.1629,5041366.0,52.935,53.17,52.2,52.385,6479108.0,143.31,143.64799,141.88,142.60899,1671870.0,45.49,46.1384,45.45,45.81,14417264.0,37.01,37.09,36.21,36.31,28119526.0
2020.0,11.0,23.0,13.0,115.0,115.03,113.75,113.85,42239236.0,209.94501,210.71201,209.16,210.12,6372329.0,154.9,155.59215,154.51,155.009,54540.0,86.3,86.71492,86.027,86.378,19269.0,267.98999,270.09,267.7674,268.42999,4290431.0,228.82001,229.87,228.07001,229.67,1183722.0,143.58,144.03999,143.045,143.92999,2691340.0,207.50999,208.98,207.2,208.25999,1884031.0,138.02,139.13499,137.8627,138.78999,1563424.0,117.16,118.17,117.0,117.87,4527553.0,173.67,175.33333,172.98267,173.88666,4012681.0,131.95,132.125,130.7525,131.39999,538979.0,49.97,50.33333,49.89,50.32333,630614.0,144.99001,147.75,144.99001,146.06,6465201.0,271.48651,272.35001,271.095,271.56,877851.0,60.165,60.39,60.105,60.27,4290464.0,52.385,52.81,52.2701,52.69,4636502.0,142.58501,143.36,142.28999,143.02,1225177.0,45.81,46.21,45.74,46.04,8891148.0,36.315,36.56,36.29,36.52,11684735.0
2020.0,11.0,24.0,9.0,113.89,115.37,112.59,115.04,72885791.0,209.57001,214.00999,208.86,213.44,20997672.0,155.0825,156.56324,154.3129,156.145,120005.0,86.375,87.9505,86.0365,87.8575,36876.0,268.0,274.88,267.87,274.065,10104095.0,232.74001,234.99001,231.24001,233.62,2164039.0,144.3,144.765,143.61,143.72,5432151.0,210.81,213.82001,209.44,212.46001,4523277.0,138.77,139.84,138.325,138.58,2755940.0,119.91,123.4485,119.71,122.52,10585275.0,180.23334,183.16667,175.40116,182.5722,11238993.0,131.49249,131.61998,128.85001,129.76625,1439992.0,50.6,50.64667,50.09,50.59666,1056610.0,148.16,151.86,147.849,151.015,9857632.0,273.64999,275.54501,272.60999,274.97,2647059.0,60.58,60.79,60.36,60.57,7429014.0,53.11,53.59,53.06,53.14,6938033.0,143.19,144.36,142.82001,143.71001,2367021.0,46.29,47.08,46.01,46.9334,17606799.0,36.14,36.55,36.025,36.46,25044469.0
2020.0,11.0,24.0,13.0,115.05,115.85,114.97,115.17,30685911.0,213.44,214.25,212.46001,213.86,8034219.0,156.2205,156.705,155.65649,155.903,48277.0,87.8815,88.32375,87.82475,88.195,19523.0,274.10001,277.79001,274.065,276.82001,5301900.0,233.71001,234.245,232.97,234.05,1436058.0,143.73,144.19,143.61,143.91,2520228.0,212.47,212.69501,209.48,209.49001,3948489.0,138.59,138.8,138.07001,138.3192,2641511.0,122.53,123.48,121.935,123.35,5093191.0,182.55003,186.66333,182.54333,185.28666,5774446.0,129.7675,130.48,129.05,129.59,576747.0,50.61673,50.65334,50.37333,50.43667,604169.0,151.02499,151.83,150.59,151.46001,4503368.0,274.92999,275.5,272.89999,273.25,1202882.0,60.58,60.73,60.5,60.655,5438625.0,53.16,53.27,53.02,53.23,3959134.0,143.72,144.31,143.55,143.96001,961503.0,46.94,47.3,46.9301,47.01,10748364.0,36.47,36.74,36.42,36.61,11987818.0
2020.0,11.0,25.0,9.0,115.61,116.75,115.17,116.03,48817189.0,215.11,215.28999,212.46001,213.27,11655463.0,157.075,159.9,157.015,158.6,124914.0,88.42512,88.519,87.449,88.2595,29418.0,277.91,280.0,272.64999,275.3851,8026345.0,233.91,233.91,232.01041,232.92999,1455081.0,144.24001,144.24001,142.86,143.33,3175993.0,210.03,211.7,208.87,211.25999,3219776.0,138.16,139.39,138.08,138.25999,2741980.0,121.2502,122.25,120.465,121.73,6792788.0,183.32304,190.80001,181.83333,190.62667,11162279.0,130.5,132.5925,130.25,132.27,1115934.0,50.435,50.79667,50.42333,50.63667,836186.0,150.0,150.25999,147.235,148.85001,4722019.0,273.81,274.73999,271.21201,272.17001,1382467.0,60.67,60.73,60.35,60.38,4518042.0,53.07,53.27,52.79,53.17,4544071.0,144.45,144.92239,143.7,144.14999,832176.0,47.02,47.18,46.57,47.1,12926023.0,36.53,36.56,36.24,36.31,15164436.0
2020.0,11.0,25.0,13.0,116.02,116.47,115.7308,116.0299,19909928.0,213.25,214.5,213.1044,213.75,5860844.0,158.65,159.69301,158.1405,159.2535,50869.0,88.2196,88.50825,88.106,88.2065,12896.0,275.32999,276.39581,274.82541,275.59,3253534.0,232.935,234.0,232.85049,233.14,911934.0,143.31,143.85001,143.005,143.69,1965376.0,211.28,211.95,210.5,210.92999,2665274.0,138.25999,138.92999,138.11,138.73,4549652.0,121.7556,122.38,121.67,122.035,3368400.0,190.63,191.33333,188.77667,191.30719,4559439.0,132.25,132.69389,131.9225,132.35001,418904.0,50.63667,50.69,50.52,50.61,523088.0,148.88,149.17999,148.42,149.14,2104527.0,272.20001,274.24991,272.185,274.13,956264.0,60.385,60.52,60.33,60.41,4406393.0,53.165,53.2795,52.9,52.94,3940235.0,144.16,144.39999,143.92999,144.13,806694.0,47.1,47.13,46.84,47.05,7491348.0,36.3,36.54,36.285,36.52,8176839.0
2020.0,11.0,27.0,9.0,116.561,117.485,116.22,116.59,45263148.0,214.83501,216.27,214.03999,215.23,12886361.0,160.49351,160.8095,159.514,159.767,115787.0,88.227,89.8505,88.227,89.351,35199.0,277.73999,279.13,274.82001,277.81,7254572.0,233.25,234.17,230.48,231.71001,1679471.0,144.60001,144.65829,143.24001,144.0,2711654.0,212.03,212.03,208.81,211.0,3417701.0,138.8,138.8,137.55,138.60001,2525541.0,121.5003,122.3429,121.09,121.22,5543550.0,193.84666,199.59334,192.81667,195.25334,12432536.0,133.625,134.075,131.72093,132.6125,980653.0,50.74167,50.90334,50.3667,50.53334,1198984.0,148.88,150.3499,146.53,147.08,3461798.0,275.0,276.57001,274.35999,275.98999,1560929.0,60.58,60.74,60.41,60.58,5535311.0,53.18,53.18,52.61,52.7,8126415.0,144.62,145.28,144.17999,144.60001,1465475.0,47.3768,48.09,47.36,47.45,15646448.0,36.79,37.26,36.75,37.255,23634254.0
2020.0,11.0,30.0,9.0,116.96,119.5,116.82,119.07,73220779.0,214.08,214.75999,210.84,212.53,16052249.0,160.355,161.41949,156.2775,157.81125,125644.0,88.75,89.01675,87.4255,87.5525,31832.0,276.01001,276.7948,271.04001,274.09,7936542.0,231.39999,231.39999,228.63,229.00999,2083456.0,143.97,144.4046,143.07001,143.64999,4396091.0,209.64,209.95,206.60001,209.34,2606418.0,138.14,138.66,136.75,137.26199,3726671.0,120.01,120.7199,118.5368,118.83,5673081.0,200.73667,202.6,184.83667,193.28666,15211942.0,132.75,133.8625,129.72353,132.2038,955098.0,50.54,50.79,50.04,50.48936,988069.0,147.21001,148.69,146.28999,147.41,3000762.0,275.45499,275.87,271.92001,274.95999,1777318.0,60.27,60.6,60.24,60.3019,5415281.0,52.12,52.19,51.25,51.305,9550035.0,144.46001,144.6232,142.88,143.1601,1399583.0,47.43,48.0678,47.265,48.005,15440228.0,37.98,38.7,37.6,38.1216,36359483.0
2020.0,11.0,30.0,13.0,119.07,120.97,118.98,119.05,57680172.0,212.53,214.5,212.05,214.31,8644342.0,157.835,158.8875,157.70675,158.488,50387.0,87.521,87.956,87.392,87.72,26683.0,274.12,277.70001,273.57001,277.45999,4450757.0,228.9825,229.14999,228.16499,229.14999,1826529.0,143.67,144.85001,143.28,144.73,3222171.0,209.33,210.50999,208.67999,210.50999,4357469.0,137.28999,139.17,136.94,138.89999,2456347.0,118.81,119.04,117.77,118.07,4371018.0,193.29333,195.25,187.86666,188.96834,3968179.0,132.25999,134.1225,132.10713,134.105,574479.0,50.49667,50.98,50.43833,50.97,973351.0,147.42,148.09,147.08,147.99001,2595370.0,274.97,277.79999,274.01682,277.79999,1298601.0,60.3,60.575,60.185,60.56,5780972.0,51.305,51.66,51.08,51.6,8691284.0,143.17999,144.34,142.955,144.3,1218777.0,48.01,48.5,47.99,48.46,11707705.0,38.1201,38.37,38.0,38.305,15225897.0
2020.0,12.0,1.0,9.0,121.03,123.4693,120.01,123.02,83437954.0,214.50999,216.13,213.35001,216.10001,16273402.0,159.385,162.4254,157.859,162.3875,141657.0,88.4575,91.08599,88.1515,90.6095,56243.0,279.16,289.29001,278.95999,288.28,14567805.0,230.23,231.97,230.08,230.23,2040944.0,146.16,149.12,145.86,147.75,5469670.0,212.3,213.67,211.14,212.31,3193686.0,139.06,139.53999,138.16,138.702,3244487.0,120.34,121.5732,119.65,120.175,6377879.0,199.00344,199.28333,190.68333,194.13334,9729474.0,134.92751,135.2625,132.31,134.23308,1318413.0,51.2199,51.2199,50.55333,50.88667,1360816.0,149.86,151.39,149.0,150.47501,4581693.0,278.91,278.95001,275.54999,276.67001,1767117.0,60.465,60.92,60.2848,60.54,6772679.0,52.14,52.3256,51.785,52.035,8374730.0,145.03999,146.21069,144.5,146.07001,1263407.0,48.75,50.225,48.71,49.53,29258896.0,39.39,40.5,39.01,39.4656,55539990.0
2020.0,12.0,1.0,13.0,123.025,123.29,122.06,122.72,31821623.0,216.11,217.31,215.56,216.21001,9063814.0,162.359,162.359,160.2175,161.004,68447.0,90.62,90.6515,89.3935,89.768,23757.0,288.23999,288.95999,285.44009,286.51001,4427930.0,230.205,230.81,229.34,229.69,1496186.0,147.75999,148.3,147.44,147.45,2744800.0,212.28999,212.94,211.06,211.14999,2517892.0,138.72,139.48,138.44,139.32001,2201044.0,120.14,120.78,119.6276,119.78,3480221.0,194.08667,195.16636,191.78001,195.06333,3030828.0,134.31747,134.58832,133.6275,133.89999,396995.0,50.88667,50.92333,50.63,50.86333,698095.0,150.485,150.49001,149.37759,149.44,2776378.0,276.70499,277.88,275.92499,276.88,1165892.0,60.535,60.69,60.37,60.57,3848987.0,52.035,52.1284,51.88,52.04,6225933.0,146.10001,146.63,145.66499,146.08,1184721.0,49.525,49.945,49.48,49.56,17054915.0,39.4699,39.58,39.16,39.4,12931243.0
2020.0,12.0,2.0,9.0,122.03,123.37,120.89,123.2584,52403866.0,214.88,215.08501,212.8,214.32001,12585803.0,161.0505,161.54513,158.663,160.761,100922.0,89.768,91.598,89.25848,91.39775,43233.0,285.2536,291.76999,280.82501,288.47,11965170.0,229.67999,230.32001,228.31,229.02,2137326.0,147.925,149.7,147.7,148.2562,3621043.0,210.72,211.34,208.715,208.89571,3227419.0,139.41,139.94,137.485,137.9736,2705785.0,119.62,121.6875,119.27,121.13,4737530.0,185.48,190.51333,180.40334,187.05001,11001400.0,133.505,136.72749,132.3425,135.64,1343230.0,50.66667,50.87333,50.05733,50.06167,1321404.0,149.63,152.67,148.34,152.45441,5162276.0,273.70401,274.10999,269.57999,270.07999,2287356.0,61.46,61.95,61.01,61.135,7520268.0,51.9,52.0784,51.635,51.8312,7044222.0,145.88,146.94,144.11501,144.38,1744809.0,49.18,50.06,49.18,49.835,19033813.0,40.47,41.4,40.3,40.7282,60358959.0
2020.0,12.0,2.0,13.0,123.26,123.33,122.65,123.08,23554573.0,214.31,215.44,214.05,215.42,5360231.0,160.69025,160.74125,159.904,160.1765,39814.0,91.4,91.637,91.086,91.2235,18894.0,288.45001,288.95001,286.38,287.51999,3866219.0,229.06,230.58,228.53,230.3503,1253403.0,148.24001,148.47,147.89,148.14,2672073.0,208.9086,210.2,208.48,210.2,2328142.0,137.97,138.39999,137.70959,138.39999,2215434.0,121.13,122.3089,120.981,122.045,3461833.0,187.0344,189.93333,185.33333,189.58,3833690.0,135.68375,136.175,135.14999,135.44501,325768.0,50.06333,50.28667,49.844,50.17667,1022688.0,152.48,154.00999,152.25999,153.59,3907910.0,270.095,271.29999,269.76001,271.04999,1168361.0,61.135,61.39,61.08,61.37,3843565.0,51.84,52.13,51.7916,52.11,5390472.0,144.38,144.64,143.89,144.59,1660090.0,49.8317,50.045,49.785,49.91,7833869.0,40.728,40.8,40.3603,40.795,17616269.0
2020.0,12.0,3.0,9.0,123.52,123.78,122.21,122.985,45186190.0,214.7485,216.3757,213.95,214.38,12938569.0,160.273,161.43175,159.54926,160.1595,89143.0,91.027,92.1915,90.85,91.13478,32787.0,286.32861,286.64999,282.31,283.10999,6932914.0,230.16,230.53,228.87,228.98,1413036.0,148.06,148.73,147.71001,148.02,2634211.0,209.77,211.10001,208.5901,209.03,2562009.0,138.09,138.33,135.53999,136.39,3518092.0,121.85,121.87,120.59,120.93,7106722.0,196.67344,198.63,194.14333,198.07332,8949391.0,135.85001,136.60001,133.30002,134.24249,806365.0,50.09333,50.09333,49.57333,49.61,1350228.0,153.0,154.4399,152.13,154.0,3751835.0,270.5,271.91,268.60001,268.70001,1911510.0,61.11,61.449,61.06,61.395,5043196.0,51.91,52.75,51.91,52.47,7944587.0,143.08,144.96001,143.07001,144.12,1246353.0,49.93,51.11,49.78,50.985,19766024.0,40.99,40.99,40.03,40.125,32188714.0
2020.0,12.0,3.0,13.0,122.9808,123.33,122.53,122.94,22370568.0,214.37,215.37,213.64999,214.27,6489137.0,160.187,160.187,159.0655,159.433,40542.0,91.119,91.53,90.90605,91.1555,16482.0,283.09,283.88879,281.07001,281.69,4278748.0,228.97,231.49001,228.87,231.00999,1875214.0,148.00999,149.58,148.00999,149.03,2312669.0,209.02,209.64999,207.64999,208.0,2156840.0,136.39,137.36,136.125,137.33,2540716.0,120.9186,121.885,120.36,121.22,3442897.0,198.0367,199.65601,197.17,197.77334,4520518.0,134.27499,134.60126,133.685,134.03,307841.0,49.6167,49.89,49.46333,49.765,887569.0,153.97,154.1152,152.55,153.28,3040751.0,268.72,269.22,267.14001,268.10999,1577909.0,61.395,61.829,61.323,61.75,4224375.0,52.46,52.94,52.43,52.8,5545663.0,144.10001,144.82001,143.94,144.45,1176265.0,50.986,51.09,50.78,51.02,13941132.0,40.13,40.59,39.52,40.0906,29365531.0
2020.0,12.0,4.0,9.0,122.57,122.8608,121.52,121.96,44163831.0,214.06,215.38,213.89,213.97,12554148.0,159.9105,159.9105,158.025,158.3595,89830.0,91.0725,91.47497,90.6835,91.2613,24193.0,280.10999,283.45999,279.75,280.54001,5721925.0,230.94501,231.87,230.45,230.78,1904208.0,149.53999,150.28999,149.27,149.99001,3671104.0,209.565,211.215,208.50999,211.21001,2685974.0,137.33,137.86,136.11501,136.22,2711068.0,122.36,123.29,121.77,122.04,7036115.0,197.00334,199.14667,195.16667,197.71999,6454296.0,134.485,135.59998,133.8869,135.0,688685.0,49.8179,49.8179,49.19667,49.35667,1169469.0,153.58,154.67999,152.81,153.923,2730651.0,267.75,268.73001,265.76001,265.94501,2180991.0,61.63,61.79,61.265,61.335,5010699.0,52.78,53.465,52.76,53.34,5997564.0,144.28951,145.60001,143.855,145.38,999368.0,51.1404,52.65,51.06,52.285,22842009.0,39.89,40.45,39.89,40.165,21723351.0
2020.0,12.0,4.0,13.0,121.955,122.3,121.67,122.25,20049113.0,213.98,214.39999,213.1801,214.39999,6847640.0,158.39596,158.5855,157.938,158.1745,43192.0,91.2995,91.4175,90.95,91.1865,17375.0,280.54999,281.44,279.29999,279.70001,3129357.0,230.75,231.41,230.46001,231.41,1625980.0,149.98,150.31,149.71001,150.3,1963739.0,211.2403,212.72,211.14999,212.72,2320371.0,136.23,137.50999,135.87,137.47,2219575.0,122.04,122.485,121.6901,122.34,4367044.0,197.73,199.66667,196.77667,199.66667,2730449.0,135.0,135.5975,134.57249,135.5975,425937.0,49.34666,49.64333,49.25667,49.64,703030.0,153.95,154.33,153.50999,154.145,1804714.0,265.94,265.95999,262.82001,264.0,3856795.0,61.33,61.59,61.3,61.575,3780764.0,53.345,53.87,53.31,53.86,6446274.0,145.39,145.98,145.1701,145.77,982502.0,52.285,52.33,51.86,51.985,10869998.0,40.1621,40.38,40.085,40.35,9394529.0
2020.0,12.0,7.0,9.0,122.35,124.55,122.25,123.86,50950502.0,214.37,215.53999,213.2,213.28,11076993.0,157.824,159.008,157.0845,157.7265,76544.0,90.7775,91.4645,90.321,90.35,25556.0,279.25,288.48999,278.20001,285.8909,8757103.0,230.81,231.06,228.53999,228.9622,1946401.0,149.87,149.91,148.85001,149.19,2929932.0,211.99001,214.5,211.7981,212.98,2291433.0,137.10001,137.735,136.56,137.24001,2535332.0,121.1,122.039,120.21,121.872,4393140.0,201.63989,211.16667,201.01666,210.88253,10399818.0,136.0125,137.3125,135.0025,135.35277,955299.0,49.44,49.66334,49.05833,49.17667,1109502.0,153.17,153.88,152.27499,153.13,2818903.0,263.59,264.5,261.20999,261.78,3017748.0,61.54,61.7,61.175,61.285,6018513.0,53.58,53.78,52.735,52.805,5491354.0,145.60001,146.55,144.67,145.015,1340862.0,51.0,51.29,49.56,49.89,26850522.0,40.58,41.27,40.37,41.045,25387613.0
2020.0,12.0,7.0,13.0,123.86,124.285,123.3,123.75,21338993.0,213.27,214.32001,212.99001,214.30499,6263577.0,157.752,157.95,157.34451,157.9385,39013.0,90.35699,90.8945,90.152,90.8515,14255.0,285.84,286.56,284.85001,285.57999,2552328.0,228.91,229.38,228.10001,229.23,1691154.0,149.185,149.25999,148.50999,148.91,1719910.0,212.98,213.1721,212.0,212.72,1453555.0,137.24001,137.69,137.0,137.67,1661309.0,121.8665,122.16,121.3,121.86,2370430.0,210.895,216.26186,210.5,214.0,7504809.0,135.33,136.11,135.09,136.1075,297568.0,49.17833,49.38667,49.15334,49.38667,559793.0,153.12,153.8499,152.67,153.67999,1486182.0,261.75,263.19,261.0,262.60999,1872539.0,61.2867,61.39,61.18,61.335,4114454.0,52.81,53.0,52.7,52.99,3874243.0,145.02,145.42999,144.63,145.37,795528.0,49.88,50.2584,49.795,50.22,12962214.0,41.045,41.4,40.84,41.24,16627983.0
2020.0,12.0,8.0,9.0,124.35,124.82,123.095,124.7058,46506095.0,214.85001,216.89999,212.89,216.64999,12596487.0,157.773,157.901,156.001,157.2645,94935.0,90.426,90.698,89.564,90.3405,20052.0,286.36749,286.42719,281.54999,283.88501,5779114.0,228.38,228.64999,226.61,228.23,2376663.0,150.17999,152.14,149.5601,151.675,4582536.0,210.08,213.06,210.0,212.832,1967944.0,137.02,138.78,136.42999,138.49001,3365908.0,120.81,122.22,120.77,122.03,3911194.0,208.30001,213.33333,206.16667,213.32904,12922855.0,135.8875,135.9875,132.815,134.56625,920720.0,49.18667,49.91833,49.06,49.87167,1292256.0,152.2505,154.88,152.2505,154.105,3471932.0,261.16,262.39999,258.73499,262.10999,2898087.0,61.16,61.46,60.875,61.3984,6276733.0,53.0,53.4699,52.79,53.265,5330470.0,145.33,146.14999,144.2903,145.7,1256198.0,50.09,50.68,49.9821,50.29,14818992.0,41.4475,42.77,41.35,42.285,57768756.0
